distance,metric,status,gateway_probabilities,epsilon,eta,prioritize_parallelism,replace_or_joins,output_dir,f_score,project_name,optimization_metric,mining_algorithm
0.5152040447815096,two_gram_distance,ok,discovery,0.061801726063927455,0.3007075154960007,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022719_D0C3E17D_B7AE_48C0_9BD5_84C1FAEA8AAE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5153263613415074,two_gram_distance,ok,discovery,0.06945465051956572,0.342990260568671,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022229_66F91884_31BC_4ED9_A761_A6A0B077A2D3,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5162169919632607,two_gram_distance,ok,discovery,0.06945465051956572,0.342990260568671,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022229_66F91884_31BC_4ED9_A761_A6A0B077A2D3,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5171326164874552,two_gram_distance,ok,discovery,0.11136074877230194,0.31220157900384937,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022655_639BE8F9_167C_436B_8495_6534E14AE855,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5189745805429539,two_gram_distance,ok,discovery,0.10350612293199979,0.2976947973551933,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022740_32ADD633_EBCF_463A_8DA0_0CBE0695387D,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5192972350230415,two_gram_distance,ok,discovery,0.08475186934381408,0.2035224568566798,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022848_2B04A36E_78D6_414C_A9E0_35AE17D86703,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5204020402040204,two_gram_distance,ok,discovery,0.13252638241423464,0.46590552115998096,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022015_240266D8_C7B3_4613_8F3E_00D122268E87,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5214066185404903,two_gram_distance,ok,discovery,0.06945465051956572,0.342990260568671,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022229_66F91884_31BC_4ED9_A761_A6A0B077A2D3,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5229522952295229,two_gram_distance,ok,discovery,0.0741069213806126,0.39932070578405376,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022336_AAC6B854_26DD_4AEE_B9C8_5361E54F2735,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5230107526881721,two_gram_distance,ok,discovery,0.061801726063927455,0.3007075154960007,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022719_D0C3E17D_B7AE_48C0_9BD5_84C1FAEA8AAE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5235051839227383,two_gram_distance,ok,discovery,0.061801726063927455,0.3007075154960007,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022719_D0C3E17D_B7AE_48C0_9BD5_84C1FAEA8AAE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5271133561135046,two_gram_distance,ok,discovery,0.13252638241423464,0.46590552115998096,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022015_240266D8_C7B3_4613_8F3E_00D122268E87,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5275049115913556,two_gram_distance,ok,discovery,0.20602606112759075,0.2001649990450605,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022956_1921AD5C_5180_4F27_A263_2B9A2E6D0DAC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5276147372887349,two_gram_distance,ok,discovery,0.061801726063927455,0.3007075154960007,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022719_D0C3E17D_B7AE_48C0_9BD5_84C1FAEA8AAE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.528119940874217,two_gram_distance,ok,discovery,0.11136074877230194,0.31220157900384937,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022655_639BE8F9_167C_436B_8495_6534E14AE855,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5303285593934288,two_gram_distance,ok,discovery,0.10350612293199979,0.2976947973551933,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022740_32ADD633_EBCF_463A_8DA0_0CBE0695387D,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.530398940085382,two_gram_distance,ok,discovery,0.0521488527565906,0.3703455710945256,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022059_06C552E8_A62C_4F0D_BE2F_4781C43305CE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
